text	label
Kurzer Zwischenstand: Leichtes Fieber ab ca. 12h nach Impfung, inzwischen wieder weg, deutliche Abgeschlagenheit und Bingewatching von unterschiedlichsten Science Fiction Filmen von unterschiedlichen Anbietern - also alles im Rahmen. AstraZeneca rulz!	1
Herr ⁦@jensspahn⁩ wo ist eigentlich meine #impfung? #covid  https://t.co/BACBZxNK9N	1
kann mich beim schulleiter für eine impfung anmelden, da ich bald mein praktikum in der kita beginne 😍😍😍	1
"Bisher habe ich es ja nur fur dummes Gelaber gehalten, bis mir heute Abend erklärt wurde, Du musst aufpassen bei der Impfung 😡. Diese Vollidioten sind tatsächlich davon überzeugt, dass da ein Chip installiert wird 😡😡.
Wir werden aussterben alle, bei soviel Dämlichkeit..."	1
"Wenn Elton John sich eine #Impfung geben lässt... #britischerhumor
https://t.co/LpPorQhHDJ"	4
"“Basierend auf Ihrem persönlichen Profil befinden sich deutschlandweit von 19.483.412 bis 42.532.592 Personen vor Ihnen in der Warteschlange für eine COVID-Impfung.”

Ach das geht ja noch…"	1
"Flinten-Uschi ist aber mal sowas von sauer. Sie, die nicht gewählte, hat natürlich keine Schuld an dem Serumdisaster. 
Vielleicht sollten wir Ihr einen Orden verleihen? Sie hat durch Ihre Unfähigkeit sehr viel Menschen gerettet, die sonst an der Impfung gestorben wären."	2
"#NinaProll im @profilonline
Übrigens: Prof.Markowich, mit dem ich gerade im Talk im Hangar saß, ist bereits geimpft und wurde nach der Impfung positiv auf Corona getestet. Soviel dazu..."	2
"Ich habe mal eine evtl sehr naive oder deutsche Frage bzgl der spontan Einbestellten für die Impfung gegen SARS-CoV-2

Es sind ja momentan alle in D zugelassenen Impfpräparate welche die 2 Impfungen benötigen

Wie läuft das mit der 2. Impfung wenn jemand spontan einbestellt wird?"	3
@Karl_Lauterbach kann man zu Verminderung der Nebenwirkungen bei der Covid Impfung Iboprophäm einsetzen?	3
"Ich weiß Facebook ist tot, aber wäre nice, wenn man nach der #Impfung dort angeben kann, dass man ""In Sicherheit"" ist."	1
"cn corona, impfung 

habe gestern meinen ersten selbsttest gemacht. 
und heute, heute hatte ich gutes timing, denn ich hab impftermine gekriegt! 🎉"	1
"Ein Befreiungsschlag sieht anders aus. Leichte Lockerungen aber ein Konzept zur Ausweitung der Impfung, Verbesserung der Tests und Nachverfolgung von Infektionsketten sind auch nach 9 Stunden Ministerpräsident*innen Konferenz nicht rausgekommen.
https://t.co/FUGLXCWm7G https://t.co/zF2kFn3Tm9"	1
Shit, jetzt kann ich mich Impfen lassen und bekomm kein Termin weil nix da ist 😕😢 @StadtLeipzig #Impfung	1
Sitze beim Kinderarzt für U und Impfung im Warteraum. Nasenpimmeline mit Kind ohne Maske sitzen vor Fenster und halten es zu. Mist jetzt doch mal den Mut haben die Öffnung zu verlangen.	4
@ntvde Merkel gegen Fernseh-Impfung. Astrazeneca-Stau droht weiter zu wachsen.  https://t.co/wxwvv41YgM	3
wenn sich Deutsche in meiner Twitterbubble über die schlecht organisierten Impfungen beschweren, weiß ich als Österreicher nicht ob ich weinen oder lachen soll	1
Freitag 10:00 Uhr.  #Impfungen #Moderna DANKE!!	1
Wenn der Bund #Digitalisierung könnte, würden wir auch die COVID-Krise besser managen: Ansteckungsorte erfassen (diese Datenerhebung wurde vom ⁦@BAG_OFSP_UFSP⁩ inzwischen aufgegeben), Impfungen vorantreiben und Perspektiven für Unternehmen schaffen.  https://t.co/zDCho6JA0y	1
"Während zig tausende Impfungen ausfallen &amp; unklar ist, welche Auswirkungen all das haben wird, flattert eine Einladung in mein Postfach: 
Nächste Teamsitzung wird als Teamaktion mit dem gesamten Team gestaltet - das erste Mal seit Dezember also nicht online, aber dafür mit..."	1
"Nur um das Mal ins Verhältnis zu setzen. Wir impfen nicht mehr mit #AstraZeneca, weil es bei
0.0004375% der Impfungen zu Komplikationen gekommen ist und gefährden damit tausende, wenn nicht Millionen.

Das ist einfach nur irrational, warum gibt es eine Diktatur der Minderheit?"	1
"74.000 Tote nach 2,6 Mio #Corona-Infektionen
--&gt; Warnungen sind Panikmache!

1? 5? 10? Tote nach ähnlich vielen #AstraZeneca Impfungen --&gt; ganz gefährlich das Zeug!!!

#Covidioten-Logik..."	1
"Es gibt Menschen, die die reale Gefahr von schweren Nebenwirkungen von Impfungen massiv übertreiben.

Es gibt Menschen, die die reale Gefahr, an Covid schwer zu erkranken, massiv übertreiben.

Das sind nicht diesselben. Die mögen sich auch nicht. Die sind nur gleich blöd."	2
Seit der Pandemie habe ich den Eindruck ich lebe in einem mir völlig fremden Deutschland. Hätte nie gedacht das wir es nicht hinbekommen einfache Impfungen zu organisieren und durchzuführen. Wo lebe ich hier eigentlich ????	1
"Ich habs euch gestern bereits gesagt: Impfungen bei Ärzten Mitte April seh ich noch nicht!
Wenn wir seeeehr viel Glück haben, und die Länderchefs spielen mit, dann Mitte Mai, damit auch jaaa alle in den Urlaub starten können.
Mein Tip: Es wird Anfang Juni werden."	1
"Dinge die ich mir nach Impfungen, gesunkenen Zahlen und Aufhebung des Lockdowns zum jetzigen Zeitpunkt wünsche: mit meiner kleinen Familie... 
...die Oma in GR besuchen
...am Strand sitzen und die Aussicht genießen
...durch London und Edinburgh spazieren
...Kebapland"	1
Du wachst auf und denkst dir das ist ein Albtraum. Keine Strategie für Tests, keine Strategie für Impfungen und ein Lebensmitteldiscounter verkauft Schnelltest und selbst der hat zu wenig für den Bedarf. Eine Taskforce aus zwei Ministern, wo einer schon längst hätte zurücktreten	1
Eigentlich ist es ganz natürlich, dass Deutschland bei den Impfungen, Digitalisierung, etc hinterher hingt. Deutschland war auch in der Vergangenheit schon immer hinten dran, wie z.B bei der Industrialisierung. Trauriger Beweis, dass man sich wohl nie ändern wird...	1
"Den Lockdown jetzt noch zu verlängern macht den Braten auch nicht mehr fett... dann lieber auf Nummer sicher gehen und Lockerungen NACH den Impfungen veranlassen!

#76ProzentGegenLockerungen"	1
Leseraufruf: Lassen Sie sich noch mit Astrazeneca impfen? https://t.co/fsujafhjMc via @tonline	3
Übrigens bin auch ich als Christ für #Impfen an Sonntagen.	1
"In #SchleswigHolstein bleiben die Impfzentren an #Ostern selbstverständlich geöffnet. Ich hoffe sehr, dass alle Bundesländer dies so handhaben werden 😌
https://t.co/wJf8ViPRNL"	1
"Wir können uns auch „tot-testen „
Impfen egal wie alt. Alle sind wichtig, die Jungen, die sich jeden Tag in Beruf und dem Weg dorthin dem Virus aussetzen und den Älteren, denen wir Respekt zollen. Vergessen wir doch einfach ma Bürokratie: wer geimpft werden will, wird geimpft."	1
"@HROrathaus Gibt es in Rostock schon eine Impfwarteliste wie in Potsdam?
Und wenn nicht wann kommt eine?
https://t.co/kMQduRY1Ku
#Impfen #NoCovid"	1
"#AnneWill #Merkel hat alles richtig gemacht. Impfen versemmelt und damit tausende Tote in Kauf genommen. Der Amtseid wurde somit wieder gebrochen. 
Ich schalte jetzt aus."	4
Ich wette ja, dass wir mit dem Impfen in Null Komma Nichts durch wären, wenn plötzlich bekannt würde, dass einer der Mutanten impotent macht... 🙈 #COVID19	1
Sagt mal warum können sich so viele in meiner Timeline eigentlich schon impfen lassen. Wenn ich mich registriere werde ich knallhart abgelehnt. Oder bin ich umgeben von Härtefällen? #impfenhilft	1
Schnelltests m Betriebsarzt 2x Woche + Laientests, Maskenpflicht bis Arbeitsplatz, mobiles arbeiten bevorzugt, Verwaltung max 1 Person / Büro, gewerbliche 2er Teams fliegend in die Fläche v daheim. Was kann Betrieb noch tun bis impfen?	1
IW-Konjunkturprognose: Trotz Lockdown und steigender Infektionszahlen dürfte sich der Kampf gegen Corona 2021 zum Guten wenden. Das BIP steigt 2021 um 3%. Die Industrie ist gut erholt, nur Einzelhandel, Restaurants und Hotels bleiben ohne Perspektive: https://t.co/t6FTbMlzxI https://t.co/yRO7fsetap	4
2) und es dauerte ins gesammt 45min und wir waren wieder auf dem Heimweg, das ganze mit Rollstuhl! Was soll das gerede über Schlange stehen? Ich kann mir vorstellen das wenn die jüngeren mit Impfen drann sind,und die Hausärzte immer noch nicht einbezogen sind, Schlangen endstehen	1
Ich muss mich nicht impfen lassen gegen Corona, ich habe mal eine flache Seife getrunken mein Immun System hat schon ganz andere Kämpfe hinter sich.	4
Vor einem Jahr war ich stolz auf das Krisenmanagement der deutschen Politik. Heute bin ich erschüttert. Statt wirklich alle nationale Kraft auf Impfen, Testen und digitales Tracing zu legen, geht es einen halben Tag ums Positionieren und um Neiddebatten.	1
"@RegierungBW ich verstehe das nicht, hat hier die #Regierung versagt?
Ist es leichter den Bürgern Auflagen/Vorschriften zu machen als zu impfen? Ich kann unter diesen Umständen Ihre Maßnahmen nicht mehr mitgehen! https://t.co/ai2HGX3Zhe"	3
"Interessante Perspektive von den Krautreportern: Warum Hausärzt:innen nicht längst gegen Corona impfen.

https://t.co/iawKqAXVVv?"	1
Alle die sich nicht impfen lassen sind Hurensöhne	1
"SO LANGSAM REICHT ES.
WER GEIMPFT WERDEN WILL SOLLTE ES BEKOMMEN.

Verpasste Chancen: Zögern und Zaudern: Die Mutlosigkeit der Regierung beim Impfen ist kaum noch zu ertragen https://t.co/34cBKw00FN"	1
Ich bin für Sachsen Paule als #Gesundheitsminister , der weiß wie impfen geht! https://t.co/qBxYYSeRO6	1
Gerade kam ein Freund von mir vorbei. Hat von einer Bekannten 6 km weiter das 11 Erzieherinnen am Sonntag impfen haben lassen, wo ihre jüngste Tochter in den Kita geht.  Alle geschlossen, da alle 11 schwerste Nebenwirkungen haben und nicht mehr auf die Beine kommen.	2
"Wer will sich mit Sputnik V impfen lassen?
#WirWollenKarl"	3
heute geht’s hier nur um impfen aber	4
"Ohne Scheiß, mir fehlen echt die Worte, was unsere Regiegung da grad alles verkackt.
Wir impfen jetzt nicht mehr mit AZ. Mitten in der 3. Welle. Wegen nix. Kannste dir nicht ausdenken.
Alles Vollidioten.

Und wir, das Volk, können die Grütze jetzt ausbaden. Schönen Dank."	1
"Hallo Herr @jensspahn  hat es jetzt komplett ausgesetzt mitten in einer Pandemie das impfen zu stoppen?

Kein Verständnis sorry das ist Dilettantismus pur

#AstraZenaca"	1
"Wenn das so weitergeht sind wir 2022 noch nicht durch mit impfen 🥸

Oh man"	1
@MSI_BW wann sind endlich pflegende Angehörige von behinderten Kindern mit dem Impfen dran?	1
Das #Impfkonzept stammt vermutlich von der #FDP: Lieber nicht impfen als falsch impfen.	3
"Das Drama nimmt Anlauf.
Impfen soll ja schützen. Gibt’s da Einzelheiten?
Corona-Variante B.1.1.7: Robert Koch-Institut legt düstere Prognose für Ostern vor - DER SPIEGEL https://t.co/u7PEBRwUpN"	3
Wenn ich nochmal lese, dass Bohlen jetzt Bundestrainer werden kann, raste ich aus. Meinetwegen kann er beim Impfen helfen.	4
"Ich darf mich impfen lassen ✨👌🏻
Brief kam endlich an."	1
Extrem glücklich, auch als Student das Privileg zu haben, sich impfen lassen zu können. Aber mein lieber Scholli, die Nacht war nicht von schlechten Eltern. Kombi aus Schüttelfrost, Fieber und Übergeben. Meine AKs müssen demnach aussehen wie der Hulk… #aermelhoch #AstraZeneca	1
#imzentrum @volkspartei @sebastiankurz @rudi_anschober  stehen im ORF NICHT Rede und Antwort zum Versagen beim Impfen. Peinlich	4
Heute mit @Nefas_8i beim Impfen gewesen er war ganz Mutig und hat nicht Geweint bin stolz auf ihn #nefas #orangemorange @orangemorangee @liveprimex @KURDiX8i @GERKOO_ https://t.co/S0IC28o0Vq	1
"Gleich impfen: 1000 Flüchtlinge reisen monatlich aus Griechenland ein

https://t.co/YYiEh83FW8

--
Empfohlen von WELT News für Android
https://t.co/BufdgMvsce"	4
Weil der Westen versagt, impfen China, Russland und Indien die Welt gegen Corona https://t.co/IB2whmQFQ5	1
Die die sich impfen lassen möchten sollen sich bitte impfen lassen, ich warte noch ein wenig ab aber halt mit meiner Meinung oder meinem Verhalten niemanden davon ab sich impfen zu lassen oder zu schützen, das solltet ihr auch nicht tun	3
"Ich bin so verärgert, dass uns diese Art von Bürokratie und Verkrustung so ausbremst. Nicht nur im Bezug auf dieses fiese Virus. So viel Potential das uns dadurch verloren geht! 
https://t.co/ZVZvQzk0S6 #Corona #Politik"	4
Mehr #impfen, mehr #testen, sich an Regeln halten, #35 erreichen = shisha auf , got it? #pressekonferenz #hoffnung dank #merkel	1
Trump hat sich heimlich impfen lassen 😂🤣😠🤬😡😱🤮🤢😂😅	3
@ArminWolf Herr Wolf! Sehr gerne hätte ich gewußt, warum Apotheken nicht impfen dürfen und wie viele wichtigste nächsten zwei Irgendwas es schon gab? Und so gerne möchte ich verstehen wie ein Pilotprojekt von Bruchpiloten  ausgerichtet werden kann! Es ist schwer anzusehen!	1
So sehr ich mich freue, am Sonntag bereits einen Termin zum #impfen bekommen zu haben, nachdem ich mich erst Samstag registriert hatte. Ich bin ein gesunder Lehrer in seinen Zwanzigern. Wie kann es sein, dass ich immernoch von verzweifelten Kindern höre, (1)	1
"Für #COVIDIOTS sind über 48'000 Tote in Texas Peanuts.
Sie verstehen auch nicht, dass die Infektionen zurückgehen weil schon über 25% mind. einmal geimpft sind. https://t.co/I9yzufFBYK"	1
Ich wünschte die Zahlen würden endlich vernünftig runter gehen&amp; dass endlich bei den Hausärzten geimpft wird. Ich verlier echt die Hoffnung. Das bisschen was ich mir als junger Mensch zusammen gespart habe geht wegen dieser drecks pandemie drauf&amp; es es geht einfach nicht berg auf	1
Morgen wird mein Papa geimpft. Möge alles gut gehen.	1
"+++ #NoLiestal: Tausende demonstrieren online gegen Corona-Skeptiker +++ Schwyz bewilligt Testoffensive 
https://t.co/r2ri7T5bGt"	3
Aus meiner Abteilung wurden gestern 7 geimpft. 3 von ihnen haben sich bisher krank gemeldet, eine 4te Kollegin ist noch unklar. Man kann also sagen die Chancen sind fifty-fifty ob man Symptome hat oder nicht. Ich hab die besseren 50% Vielleicht sollte ich doch mal Lotto spielen🤔	1
Danke für den Saft!  #GEimpft #AstraZeneka 💉	1
"Werde am Mittwoch geimpft!!! Bin total aufgeregt!!!!!!
Akkkkkkkkk 😆"	1
polizei muss geimpft werden damit sie mehr journalisten anzeigen geben kann bei demos	1
Wieso wird eigentlich nicht inzwischen Tag und Nacht geimpft, um endlich mal richtig Gas zu geben? 🤔 #Coronaimpfungen	1
Meine Mutter wurde geimpft. Ich hoffe, sie verwandelt sich jetzt nicht bei jedem Vollmond 🌕 in einen Werwolf...	1
@Karl_Lauterbach sehen sie die hunderttausende demontranten in myanmar auf den strasse.nur masken, kein abstand.die muessten doch alle, weil nicht geimpft, wie fliegen tot u fallen?	2
In Berlin werden nun auch PIAs geimpft. Die KV ermöglicht den Ambulanzen der Lehrinstitute den behandelnden Kandidaten einen Impfcode über ihr System zukommen zu lassen. @PiAForumBerlin @DPtVfuerJungePT	1
Viele Abiturient:innen und Auszubildende sind über 18. Auch die könnten bereits jetzt geimpft werden.	1
Wieso Konzept der Regierung, das geht doch eh schief. Lasst doch die Hausärzte machen, die kennen ihre Patienten und können somit auch festlegen wer zuerst geimpft werden muss https://t.co/SQE4J3Cq6T	1
Kann vermelden, in NRW wird 7 Tage die Wiche geimpft. Vermutlich stammt die Info aus Berlin. Oder? https://t.co/075uEMUwPR	3
"COVID-19 Impfdashboard

Guter Überblick über Impffortschritt in den Ländern und die verfügbaren Impfstoffe. https://t.co/CFOpIEIonF"	3
Ich find das ja todwitzig, wie wir weiter darauf pokern, dass unsere Impfstoffe schon auch vor zukünftigen Mutationen  schützen werden – und gleichzeitig immer mehr neue Mutationen riskieren, weil sich das Virus munter weiter teilen und vermehren darf.	1
UK: 191.832 individuelle unerwünschte Ereignisse, einschließlich Blindheit und Taubheit, wurden nach Erhalt der mRNA COVID-Impfstoffe gemeldet https://t.co/Uq9IQCyXWd	3
Super spannender Vortrag heute von unserer Christine über verschiedene Impfstoffe, die Herausforderungen sowie Vor- und Nachteile im Detail. Ist schon witzig, wenn man auch einen Dr. der Biologie im Team hat. #danke @in2code_de #COVID19 https://t.co/x22HmUG3xR	3
presst mal mehr Impfe ihr Jockel	1
Siehe USA: so impft man richtig ⁦@Senat_Hamburg⁩ ⁦@RegSprecher⁩ https://t.co/wJorCO97S5	1
Ich werde erst richtig skeptisch, wenn Putin seine politischen Gegner mit #AstraZeneca impft. https://t.co/0SJ54043Mv	3
@Markus_Soeder @MPKretschmer ein Tipp an euch. Weniger vor der Kamera reden und Angst verbreiten und mehr arbeiten. Weniger Schuldzuweisungen. Wenn Ihr 24:7 durch Impft müsst Ihr nicht mehr so viel reden und euch weniger Gedanken über Coronawellen machen.	4
"IMPFT BITTE IN DEUTSCHLAND SO WIE IN ANDEREN LÄNDERN. ES KANN NICHT SEIN DAS WIR ERST 8,3% AN ERSTIMPFUNGEN GESCHAFFT HABEN. STAND JETZT IST EINE HERDENIMMUNITÄT ERST AM 11.06.2020 ERREICHT.
MERKEL MACH ASTRAZENECA WIEDER AUF UND BESCHLEUNIGE DIE SCHEIßE MAN"	1
"Aus dem aktuellen Freibrief der @fdp von vor 5 Minuten: ""Die Freien Demokraten erwarten vom heutigen Impf-Gipfel, dass das Chaos ein Ende nimmt."" Wäre super und würde man bei so einem wichtigen Thema erwarten. Wenn da nicht #Impfversager @jensspahn himself teilnehmen würde 🤣🤮"	1
"Sputnik V jetzt direkt über Nord Stream 2. 

Impf-Pipeline geht doch oder @ManuelaSchwesig? 

MV Land der Innovationen."	2
"Listening to ""Prof. Dr. Florian Krammer spricht über aktuelle COVID-19 Mutationen"" at  https://t.co/s9y9kPF8Cs"	4
"Der Impfausweis-Kontrolleur https://t.co/Q7QKUUCuX3 via @FacebookWatch 

Ja, Fratzenbook, aber herrje, isch des schee! I mogs! 
s'Impf-hör-büchli 🤣😂🤣"	4
Impf-Clearingstelle für besondere Härtefälle mit Diagnosen, die nicht in der Corona-Impfverordnung aufgelistet sind - https://t.co/DgP1SnbqKy https://t.co/7Niem93IKi	3
"Schutzimpfung für Unternehmen gegen Corona-Spätfolgen
Die Corona-Krise sichert schon heute vielen Unternehmen Spätfolgen für Ihre Bonität und garantiert somit unvermeidbare Kostensteigerungen.
Weitere Informationen gibt es hier: https://t.co/53zIhoc6fw"	3
"Die USA investiert über 1 Milliarde $ in  Forschung zu #Longcovid und #MECFS. Deutschland gerade einmal 900.000€. @Jensspahn machen Sie die Forschung bzgl. postviralen Erkrankungen endlich zur Priorität! Wir Patienten leiden schwer!
#Meawarenesshour #POTS #Impfstoff"	4
Eine Krankenschwester war bei uns, um eine Infusion für Papa durchzuführen. Sie sagte, kaum jemand vom Krankenhauspersonal wolle sich impfen lassen. Ich fragte nach. Sie: Das Infektionsrisiko in China sei zu gering, kein Impfstoff kann innerhalb so kurzer Zeit sicher sein.	2
"„Wo ist die Kiste mit dem Impfstoff?“
Viel aktueller kann das #Traumschiff definitiv nicht sein. https://t.co/PbPFCGHL8p"	1
"Ich schrieb einen Blog-Beitrag über ""Reverse Engineering"" der SARS-CoV-2-Impfstoffe @Pfizer / @BioNTech_Group. Es ist jetzt auch in deutscher Sprache erhältlich. Vielen Dank  @BuyUsedDomain!
https://t.co/Dlmk5wqM1T"	3
Habe den #Impfstoff schon am 24. erhalten 😂 https://t.co/oDPaCAZhMt	1
"@kaspersky: Nordkoreaner haben Pharmaunternehmen angegriffen
➡️ Hacker wollten #Corona_Impfstoffdaten 
https://t.co/bsJhP3Uffs"	3
Gibt's eigentlich von unserer 'großartigen' bureg eine umfangreiche Info Webseite zum Impfstoff? Oder ist das nach kaufhaus-Österreich einfach eine zu deppate Frage?😏	3
"Ein weiterer Schritt in Richtung Normalität... 
#BioNTech #Impfstoff #Corona"	1
"Wichtiger Thread! Danke @milkteawitch 

Zwei Fälle, die ich benennen möchte sind das Tuskeegee-Experiment und Henrietta Lacks. 

https://t.co/LXCS775UIj 
https://t.co/FcMjaxRAeR

Das Vertrauen von BIPOC in den Impfstoff wird hart erkämpft werden müssen... https://t.co/Ln6FmvCfL6"	1
"Können sie nicht! 

Und deswegen werden wir zu #Versuchskaninchen deklariert!!

#Impfstoff https://t.co/rZ8MC8oEFz"	2
"#srfarena ihr habt einen Impfstoff gegen Corona!? 
Dann geht mit einem guten Beispiel voraus und 
Impft zuerst live alle sieben Bundesräte!
Selbstverständlich gibt es eine Schuldfrage bei Thema Corona,
und die liegt sicher nicht bei Schweizer Volk."	1
"Die @zeitonline mit ""nationalen Tönen"".
In der Tat. Erbärmlich
https://t.co/VtaRExrKba"	4
Wenn du fremde auf Party küssen kannst, kannst du genauso gut diesen corona Impfstoff kriegen.🤮🤮🤮	1
"""Die reguläre Zulassung des Impfstoffs macht ihn genauer und sicherer. Denn dann haftet der Hersteller, nicht die Allgemeinheit.""

@peterliese über den Zeitplan der @EMA_New für den Impfstoff von @BioNTech_Group:

https://t.co/TIiPdXSBFI

@dlfkultur @CDU_CSU_EP"	1
mit angezogener Handbremse und auf zwei Rädern in die Kurve, so fühlt es sich derzeit im Gesundheitswesen an. Der Lockdown kommt keine Minute zu früh. Jetzt muss nurnoch der Impfstoff schnellstens freigegeben werden. Bleibt gesund, bleibt daheim, haltets klein!	1
"Wir sind alle gleich - doch manche sind gleicher. 
Der #Impfstoff gegen das #CoronaVirus ist noch nicht zugelassen, systemrelevantes Personal noch nicht geimpft und #Schäuble @BMI_Bund denken nur an sich und ihresgleichen - was übrigens auch die MdB der #sogAfD mit einschlösse... https://t.co/cjBxUC0qbq"	1
"Professor warnt vor Impfstoff: ""Es ist ein genetisch manipuliertes Virus... https://t.co/C4uJYvv9Io via @YouTube"	2
Die Agentur teilte mit, dass eine umfassende Untersuchung eingeleitet worden sei. Während die Untersuchung andauere, könnten keine Details veröffentlicht werden. https://t.co/BkH0AIi0if	4
Erwachsene ballern sich Pilze, Kokain, MDMA und LSD aber Impfstoff geht zu weit, weil das zu schlecht erforscht ist	1
Impfstoffgefahren auf einen Blick https://t.co/9wWtk71CJB	2
Wenn der Impfstoff da ist wird alles langsam wieder so schön, holy shit	1
"9 Jahre nach Pandemrix erschien dieser Artikel bei Spiegel. Die Geschichte wiederholt sich.
https://t.co/icL3fWE1br"	4
"Modernes Mächen. Was bringt das Rotkäppchen der Großmutter mit?
In seinem Spahn-Körbchen hat es ganz viele Super-Kühl-Akkus und die erste Spritze mit dem Corona-Impfstoff! https://t.co/LyavRMy8Ja"	1
"""WaS isT dENn ÜbeRhAuP iN DeM ImpFsToFf DrIn"" fragen, wenn man jede Woche n halbes Schwein für 1,79€ vom Aldi frisst.

Genau mein Humor."	1
"Lungenfacharzt Dr. Wolfgang #Wodarg vs. Epidemiologe Dr. Ulrich Mansmann 
Moderation: Sabrina Gander
90 min. Gespräch mit anschl. Diskussion, Fragen im Chat
Themen u.a.: Gefährlichkeit des Virus, neuer RNA Impfstoff, die PCR Tests. @LizyInDerBlase 

https://t.co/q7255PrAWJ https://t.co/wObq3FacB7"	3
Artikel im @NEJM: Sicherheit und Wirksamkeit des #BNT162b2 mRNA #Covid19-Impfstoffs (von BioNTech und Pfizer). Schlussfolgerung: BNT162b2 bewirkte einen 95% Schutz gegen Covid-19 bei Personen ab 16 Jahren und war ähnlich sicher wie andere Impfstoffe!! https://t.co/JW3fxeZWyw	1
"Undsoweiterundsoweiter: https://t.co/3wW42JNLNZ
Wissen denn das die 'Volksvertreter' noch immer nicht, dass die Entwicklung eines herkömmlichen Impfstoffs Jahre (und nicht Monate) benötigt?"	2
"Jetzt wird es amtlich! Nicht nur handelsübliche Cola, sondern auch geompfte
Menschen werden positiv getestet! Den Dreck kann man sich sparen!☝️🧐 https://t.co/LxyZ8WwWjJ"	2
""" Wirkweise und potentiellen Risiken der mRNA-Impfstoffe gegen COVID19 "" https://t.co/f08UQnm6l5 via @YouTube #Corona #Impfung"	2
Sollten Allergiker auf eine Corona-Impfung verzichten? #srf https://t.co/U5XaacK60t	3
"Zusammenfassung: Was in der mehrstündigen “Impfung macht frei” #zibspezial keine Erwähnung fand -

Für die kommenden Impfschäden haften weder der Staat, noch der Hersteller. https://t.co/S2QzvxLhkW"	2
Ist eigentlich der Messias eingetroffen? Ich meine in Form einer Impfung? Unfassbares Framing auf allen Nachrichtenkanälen	4
Wie sich das Problem mit der mangelnden Impfbereitschaft lösen ließe: Apple iMpfung Pro, 1299 Euro. Erhältlich in Space Grey, Silber, Gold und Ocean Blue.	1
Menno, schon wieder keine #Impfung zu Weihnachten bekommen!	1
"Im Zusammenhang mit der Corona-Impfung wird über den Begriff der Herdenimmunität gerade wieder viel diskutiert. Erfahren Sie hier, was es damit auf sich hat.

Herdenimmunität: Damit ist gemeint, dass die Bevölkerung vor einer ansteckenden Krankheit geschüt https://t.co/5gSkX0vOW0"	3
"Anruf aus dem Seniorenhaus!

""Wir brauchen für Sonntag noch eine Unterschrift für die Impfung Ihrer Mutter..!""
JA!

#Weihnachten2020"	1
Liebe Mitbürger, ein Spiel für 2021: Corona Glücksrad! Dreht bis zu 20.000 Mal (Dunkelziffer vermutlich 2x) pro Tag und mit etwas Glück gewinnt ihr Covid-21, der Spaß für die ganze Familie! Evtl. noch ein wenig tödlicher oder noch besser: Mit unwirksamer Impfung! #coronavirus	2
#Corona, #Impfung, #Merz und politisch unklug - das schürt den Unmut der Bürger über die Politiker noch mehr https://t.co/PgoVcG6JJt	4
"Wenn es nur so einfach wäre. Da die Impfung nicht zu 100% schützt, sind auch Impfwillige gefährdet.
Deswegen ist das Verhalten von Impfgegnern ja auch hochgradig unsozial. 

https://t.co/rdQHMBKZqH"	1
Am #lauterbachschenNachmittag online #Fortbildung zur #Impfung gegen #SARSCoV2 . Nicht unbedingt für die #Dermapraxis, aber wichtig zur Beratung und vielleicht für den Einsatz als #Impfarzt.	1
Stimmt es, dass Personen in #Australien von #Schulden befreit werden, wenn sie sich gegen #Corona #impfen lassen? Weiß das jemand? #Corona #Impfung	3
Reicht das für herdenimmunität wenn man einfach twitter komplett impft? #herde #COVID19at #Impfung einfach in den agb ergänzen.	3
Hab heute #Influenza Impfung in 5 min erledigt. Super organisiert! Danke @Stadt_Wien  #wien	4
"„Die Impfung ist ein Experiment an Menschen“ – der Impfexperte Prof. Hoc... https://t.co/UT3plE5DPE via @YouTube 

Hören und staunen.."	2
"Habe grade gelesen, dass die Russen nach der ersten Impfung 42 Tage lang keinen Alkohol trinken sollen, um immun zu bleiben.

Tja nun. https://t.co/B4KzJRmOye"	4
"#harterLockdownJetzt, spätestens im Februar sitzen wir sonst wieder daheim. #zerocovid wäre möglich auch ohne Impfung. Aber dieser Gedanke ist utopisch bei so vielen Grattlern. 
Jeder Tote ist einer zuviel. @Markus_Soeder"	1
"@BMG_Bund
Hallo. Ich habe jetzt immer wieder gelesen, daß wenn man geimpft ist, man noch nicht weiß ob man nicht ansteckend ist. Ich bitte euch die Leute unbedingt aufzuklären dass eine Impfung nicht bedeutet, dass man die AHA Hygiene ab dann ignorieren darf."	1
41.962 Impfungen in 48 Stunden. Wenn wir in dem Tempo weitermachen, dann haben wir in knapp 9 Jahren die 80% für Herdenimmunität erreicht. Da muss mehr Tempo rein, aber ich habe (fast) alle Hoffnung verloren.	1
Bundesweit haben am Sonntag die Corona-Impfungen begonnen. Die wichtigsten Antworten zum heiklen Thema Haftung. Handelsblatt: Wer haftet bei den Corona-Impfungen für was? - https://t.co/vMyYCQBN96	3
Juhu! Hände schütteln wieder safe ab Mitte 2022 oder so, sofern genug Menschen mitmachen bei den #Impfungen #COVID19 😂😷 https://t.co/ElEg8TehvM	1
